DATE	COMPANY	trusted	greatness	authentic	blockbuster	convenient	gaining	providence	thinner	benefits	improvements	perfection	helped	competitive	encourage	amusing	fair	right	interests	relaxed	clearly	luxury	enterprising	safe	loved	cheapest	humour	cleared	applaud	slick	uplifting	golden	reclaim	empower	benefit	scenic	serenity	excitement	work	invaluable	honoring	appeal	accomplish	instrumental	famous	keen	approval	favour	wonder	promising	comfort	benefits	upgraded	strongest	exceptional	unreal	loved	lover	helped	recommendation	quiet	cleaner	innovation	helping	superior	safely	thank	promise	favorite	generous	grateful	bullish	colorful	precise	afford	innovative	beloved	heaven	recommendations	honor	love	fresh	confidence	dynamic	significant	gains	foul	fail	virus	error	slump	volatility	dumping	anger	bugs	leaks	pan	broken	sucks	suffer	stuck	tumble	loser	disturb	bust	losing	neglect	scary	fever	scare	mistake	denied	vibrating	mysterious	conflict	hypocritical	bitch	sabotage	protest	deplorable	poorly	demonic	skinny	sharply	corrupt	gape	cheat	diss	slower	moan	dent	sued	hurt	tired	bust	bloody	illness	biases	abuses	slime	struck	emergency	illegal	damaging	blind	taboo	screwed	feint	regrets	anxiety	disprove	confront	blackmail	stupid	blunder	cruelty	delusional	overwhelmingly	phony	blasted	backward	crashes	drastically	ranting	crappy	intimidating	gossip	odd	insult	harms	absurd	invader	fails	vague	clash	scared	trick	dumb	
2016-09-19	Merck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00275103163686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00687757909216	0.0	0.0	0.0	0.0	0.0	0.0	0.00137551581843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00137551581843	0.00687757909216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00275103163686	0.0	0.0	0.0	0.0	0.00137551581843	0.0	0.0	0.0	0.0	0.0	0.00137551581843	0.0	0.0	0.0	0.00687757909216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00137551581843	0.0	0.0	0.0	0.0	0.0	0.00962861072902	0.0	0.0	0.0	0.00137551581843	0.00137551581843	0.0	0.0	0.0	0.0	0.0	0.00137551581843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00137551581843	0.0	0.0	0.0	0.0	0.00275103163686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00137551581843	0.00137551581843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00137551581843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00137551581843	0.0	0.0	0.0	0.0	0.0	
2016-09-20	Merck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025974025974	0.0	0.0	0.0	0.0	0.0038961038961	0.0	0.0	0.0012987012987	0.0	0.0	0.0	0.0012987012987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0103896103896	0.0	0.0	0.0	0.0	0.0	0.0012987012987	0.0	0.0	0.0	0.0025974025974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012987012987	0.0	0.0025974025974	0.0	0.0	0.0	0.0012987012987	0.0025974025974	0.0	0.0	0.0025974025974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012987012987	0.0012987012987	0.0	0.0012987012987	0.0	0.0	0.00909090909091	0.0025974025974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012987012987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012987012987	0.0012987012987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2016-09-21	Merck	0.0	0.0	0.0	0.00114547537228	0.0	0.0	0.0	0.0	0.0	0.0	0.00114547537228	0.0	0.0	0.0	0.0	0.0	0.0057273768614	0.0	0.00114547537228	0.0	0.0	0.0	0.0	0.00458190148912	0.0	0.0	0.0	0.0	0.0	0.0	0.00114547537228	0.0	0.00229095074456	0.00114547537228	0.0	0.0	0.00114547537228	0.00458190148912	0.0	0.0	0.0	0.0	0.0	0.0	0.00114547537228	0.0	0.0	0.0	0.00114547537228	0.0	0.0	0.00343642611684	0.0	0.0	0.0	0.00458190148912	0.0	0.0	0.0	0.0	0.0	0.00458190148912	0.0	0.0	0.0	0.0	0.00229095074456	0.00229095074456	0.0	0.0	0.0	0.0	0.0	0.00114547537228	0.00114547537228	0.0	0.00114547537228	0.0	0.0	0.0148911798396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00114547537228	0.0	0.0	0.00114547537228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00114547537228	0.0	0.0	0.0	0.0	0.0	0.00114547537228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00114547537228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2016-09-22	Merck	0.0	0.0	0.0	0.0	0.0	0.00117370892019	0.0	0.0	0.0	0.0	0.0	0.00117370892019	0.0	0.00234741784038	0.0	0.0	0.00234741784038	0.0	0.0	0.0	0.0	0.0	0.00234741784038	0.00234741784038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00821596244131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00117370892019	0.0	0.00117370892019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00234741784038	0.0	0.00117370892019	0.0	0.0	0.0	0.00117370892019	0.00117370892019	0.0	0.0	0.00352112676056	0.0	0.00586854460094	0.0	0.0	0.0	0.00117370892019	0.0	0.00117370892019	0.0	0.0	0.00234741784038	0.00117370892019	0.00117370892019	0.0575117370892	0.00117370892019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00234741784038	0.00117370892019	0.00117370892019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00117370892019	0.0	0.0	0.0	0.00117370892019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00117370892019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00117370892019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00117370892019	0.00117370892019	0.0	
2016-09-23	Merck	0.0	0.0	0.0	0.0	0.00173010380623	0.0	0.0	0.0	0.0	0.0	0.0	0.00173010380623	0.0	0.0	0.0	0.0	0.00692041522491	0.00173010380623	0.0	0.0	0.00346020761246	0.0	0.0	0.00173010380623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00692041522491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00173010380623	0.0	0.00173010380623	0.0	0.0	0.0	0.00173010380623	0.0	0.0	0.0	0.00173010380623	0.00173010380623	0.0	0.0	0.0	0.0	0.00173010380623	0.0	0.0	0.0	0.0	0.00346020761246	0.0	0.0	0.0415224913495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00173010380623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00173010380623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00173010380623	0.0	0.0	0.0	
2016-09-24	Merck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.002	0.0	0.0	0.002	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.002	0.004	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.002	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	
2016-09-25	Merck	0.00178890876565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00178890876565	0.00178890876565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00178890876565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00357781753131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0232558139535	0.00178890876565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00178890876565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00178890876565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00178890876565	0.0	0.0	0.0	0.0	0.0	0.00357781753131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00178890876565	0.0	0.0	0.0	
2016-09-26	Merck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00135501355014	0.0	0.0	0.0	0.0	0.0	0.0	0.00135501355014	0.00406504065041	0.0	0.0	0.00135501355014	0.0	0.0	0.0	0.00271002710027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00135501355014	0.0	0.0	0.0	0.00135501355014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00135501355014	0.0	0.0	0.0	0.0	0.00135501355014	0.0	0.0	0.0	0.0	0.00271002710027	0.0	0.0	0.0	0.0	0.0	0.00135501355014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00135501355014	0.00271002710027	0.0	0.0	0.0	0.0	0.0135501355014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00135501355014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00135501355014	0.0	0.0	0.0	0.0	0.00135501355014	0.0	0.0	0.0	0.00135501355014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00135501355014	0.00135501355014	0.00135501355014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00135501355014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00135501355014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00135501355014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00135501355014	0.0	
2016-09-27	Merck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00718390804598	0.0	0.0	0.0014367816092	0.0014367816092	0.0	0.0	0.0	0.0014367816092	0.0	0.0	0.0	0.0	0.0	0.0	0.0014367816092	0.0	0.0	0.0	0.0	0.0	0.00287356321839	0.0	0.0	0.0014367816092	0.0	0.0	0.0	0.0	0.0	0.0	0.0014367816092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014367816092	0.0	0.0	0.0014367816092	0.0	0.0	0.0014367816092	0.0	0.0	0.0	0.0	0.0014367816092	0.0	0.0	0.00287356321839	0.0	0.0	0.0014367816092	0.0014367816092	0.0014367816092	0.0215517241379	0.00287356321839	0.0	0.0	0.0	0.0	0.0	0.0	0.0014367816092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00287356321839	0.0	0.0	0.0014367816092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014367816092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014367816092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014367816092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2016-09-28	Merck	0.0	0.0	0.0	0.00112612612613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00112612612613	0.0	0.0	0.0	0.0	0.0045045045045	0.0	0.0	0.0	0.0	0.0	0.0	0.00112612612613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00112612612613	0.00112612612613	0.0	0.0	0.00112612612613	0.00788288288288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00337837837838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00112612612613	0.0	0.00112612612613	0.0	0.0	0.0	0.00225225225225	0.00337837837838	0.0	0.0	0.00563063063063	0.0	0.0	0.00112612612613	0.0	0.00225225225225	0.0	0.0	0.00112612612613	0.0	0.0	0.00112612612613	0.0	0.00112612612613	0.0135135135135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00112612612613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00112612612613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
