Date,Open,High,Low,Close,Volume,Adj Close
2016-11-16,83.980003,84.199997,83.169998,83.190002,8542900,83.190002
2016-11-15,84.580002,84.580002,82.879997,83.620003,9464000,83.620003
2016-11-14,83.559998,83.779999,82.760002,83.00,12862500,83.00
2016-11-11,82.669998,84.059998,82.650002,83.580002,8894700,83.580002
2016-11-10,85.510002,85.699997,82.18,82.959999,22095000,82.959999
2016-11-09,85.260002,86.540001,84.309998,85.93,11972500,85.93
2016-11-08,86.769997,87.690002,86.589996,87.459999,7657000,87.459999
2016-11-07,86.019997,86.57,85.599998,86.559998,8878500,86.559998
2016-11-04,86.690002,86.730003,85.07,85.080002,9378100,85.080002
2016-11-03,86.800003,86.980003,86.470001,86.599998,6899900,86.599998
2016-11-02,86.769997,87.410004,86.559998,86.739998,7773200,86.739998
2016-11-01,86.580002,86.989998,86.480003,86.849998,8564500,86.849998
2016-10-31,87.010002,87.470001,86.690002,86.800003,8207100,86.800003
2016-10-28,86.870003,87.230003,86.449997,86.839996,7021100,86.839996
2016-10-27,87.510002,87.599998,86.449997,86.580002,6598300,86.580002
2016-10-26,86.910004,87.739998,86.779999,87.400002,8464100,87.400002
2016-10-25,87.489998,88.080002,86.970001,86.970001,20761200,86.970001
2016-10-24,84.389999,84.699997,84.059998,84.099998,10573200,84.099998
2016-10-21,84.410004,84.860001,84.239998,84.330002,13974100,84.330002
2016-10-20,85.379997,85.519997,84.790001,84.93,10175100,84.93
2016-10-19,86.650002,86.82,85.440002,85.540001,12788800,85.540001
2016-10-18,88.209999,88.269997,87.440002,87.449997,10749500,86.779997
2016-10-17,88.43,88.650002,87.709999,87.830002,7610600,87.15709
2016-10-14,88.50,88.959999,88.220001,88.43,7369000,87.752492
2016-10-13,88.050003,88.57,87.599998,88.239998,11158100,87.563945
2016-10-12,88.739998,89.010002,88.330002,88.57,17118000,87.891419
2016-10-11,88.830002,89.120003,88.199997,88.540001,11723100,87.86165
2016-10-10,90.190002,90.330002,88.779999,89.059998,15492400,88.377662
2016-10-07,89.010002,90.050003,88.300003,90.00,20518800,89.310463
2016-10-06,88.610001,89.730003,88.470001,89.220001,61462800,88.53644
2016-10-05,88.480003,89.00,88.209999,88.849998,64580300,88.169272
2016-10-04,88.290001,88.68,87.949997,88.349998,23317600,87.673103
2016-10-03,89.349998,89.449997,88.410004,88.660004,26789500,87.980733
2016-09-30,88.300003,90.220001,88.290001,89.75,123735700,89.062378
2016-09-29,89.160004,89.269997,87.540001,88.230003,74587500,87.554027
2016-09-28,88.980003,89.730003,88.470001,89.459999,89806000,88.774599
2016-09-27,88.059998,88.809998,87.660004,88.360001,65150800,87.683029
2016-09-26,87.419998,88.43,86.610001,87.849998,60276600,87.176934
2016-09-23,88.629997,88.940002,87.489998,87.760002,48281400,87.087627
2016-09-22,87.769997,89.300003,87.769997,88.989998,52692700,88.308199
2016-09-21,88.540001,88.790001,86.440002,87.800003,55409800,87.127321
2016-09-20,88.50,88.949997,88.18,88.580002,33986500,87.901344
2016-09-19,87.919998,88.949997,87.25,88.370003,19173900,87.692954
2016-09-16,87.620003,88.110001,87.300003,88.050003,23518300,87.375406
2016-09-15,86.75,88.269997,86.75,88.059998,13833600,87.385324
2016-09-14,87.120003,87.599998,86.870003,87.010002,25397900,86.343373
2016-09-13,87.550003,87.910004,87.010002,87.050003,19682700,86.383068
2016-09-12,86.040001,88.379997,85.959999,88.25,16105700,87.573871
2016-09-09,87.099998,87.169998,86.239998,86.239998,21955000,85.579268
2016-09-08,87.949997,88.18,87.629997,87.779999,23465700,87.10747
2016-09-07,88.309998,88.410004,87.709999,87.949997,17556400,87.276166
2016-09-06,88.25,88.639999,87.879997,88.639999,14472100,87.960882
2016-09-02,88.480003,88.870003,88.040001,88.199997,17470400,87.524251
2016-09-01,87.360001,88.309998,86.980003,88.309998,29793300,87.633409
2016-08-31,87.75,87.849998,87.029999,87.309998,11407800,86.64107
2016-08-30,87.720001,88.300003,87.459999,87.540001,11619400,86.869311
2016-08-29,87.389999,88.400002,87.32,88.300003,8934500,87.623491
2016-08-26,87.870003,88.50,87.169998,87.580002,16408200,86.909006
2016-08-25,87.300003,87.940002,87.040001,87.900002,10595500,87.226554
2016-08-24,87.32,87.449997,86.559998,87.309998,5713300,86.64107
2016-08-23,87.129997,87.50,87.040001,87.400002,5420100,86.730385
2016-08-22,87.139999,87.209999,86.580002,86.849998,5921100,86.184595
2016-08-19,87.199997,87.410004,87.050003,87.309998,6199900,86.64107
2016-08-18,86.940002,87.459999,86.940002,87.440002,7082800,86.770079
2016-08-17,86.449997,87.110001,85.970001,86.959999,6762100,86.293753
2016-08-16,86.980003,87.400002,86.470001,86.580002,8071100,85.916667
2016-08-15,87.519997,87.57,86.989998,87.019997,6871200,86.353291
2016-08-12,86.919998,87.449997,86.779999,87.040001,8063400,86.373142
2016-08-11,86.699997,87.00,86.400002,86.730003,7387100,86.06552
2016-08-10,86.260002,86.82,86.00,86.309998,5981400,85.648732
2016-08-09,85.860001,86.339996,85.68,85.989998,4158800,85.331184
2016-08-08,85.610001,85.900002,85.129997,85.760002,5388200,85.10295
2016-08-05,86.080002,86.440002,85.529999,85.779999,6729700,85.122793
